Stock,PCR,TradeDate
HCLTECH,0.576279,2019-10-25
HCLTECH,0.695336,2019-10-29
HCLTECH,0.723809,2019-10-30
HCLTECH,1.049028,2019-10-31
HCLTECH,0.647865,2019-11-01
HCLTECH,0.614882,2019-11-04
HCLTECH,0.583535,2019-11-05
HCLTECH,0.516198,2019-11-06
HCLTECH,0.521645,2019-11-07
HCLTECH,0.496894,2019-11-08
HCLTECH,0.546623,2019-11-11
HCLTECH,0.555327,2019-11-13
HCLTECH,0.520669,2019-11-14
HCLTECH,0.566507,2019-11-15
HCLTECH,0.540845,2019-11-18
HCLTECH,0.546775,2019-11-19
HCLTECH,0.561619,2019-11-20
HCLTECH,0.491843,2019-11-21
HCLTECH,0.462409,2019-11-22
HCLTECH,0.443548,2019-11-25
HCLTECH,0.486510,2019-11-26
HCLTECH,0.490476,2019-11-27
HCLTECH,0.461123,2019-11-28
HCLTECH,0.543086,2019-11-29
HCLTECH,0.517412,2019-12-02
HCLTECH,0.583333,2019-12-03
HCLTECH,0.622126,2019-12-04
HCLTECH,0.516206,2019-12-05
HCLTECH,0.482163,2019-12-06
HDFC,0.483626,2019-10-10
HDFC,0.510108,2019-10-11
HDFC,0.509874,2019-10-14
HDFC,0.503259,2019-10-15
HDFC,0.543990,2019-10-16
HDFC,0.638710,2019-10-17
HDFC,0.624014,2019-10-18
HDFC,0.636712,2019-10-22
HDFC,0.687129,2019-10-23
HDFC,0.736555,2019-10-24
HDFC,0.693942,2019-10-25
HDFC,0.763075,2019-10-29
HDFC,0.756245,2019-10-30
HDFC,0.878415,2019-10-31
HDFC,0.610281,2019-11-01
HDFC,0.504799,2019-11-04
HDFC,0.503847,2019-11-05
HDFC,0.633113,2019-11-06
HDFC,0.720063,2019-11-07
HDFC,0.707929,2019-11-08
HDFC,0.705466,2019-11-11
HDFC,0.687882,2019-11-13
HDFC,0.663378,2019-11-14
HDFC,0.669657,2019-11-15
HDFC,0.670337,2019-11-18
HDFC,0.599163,2019-11-19
HDFC,0.551963,2019-11-20
HDFC,0.576515,2019-11-21
HDFC,0.509271,2019-11-22
HDFC,1.067069,2019-11-25
HDFC,1.135898,2019-11-26
HDFC,1.122160,2019-11-27
HDFC,1.042772,2019-11-28
HDFC,0.541018,2019-11-29
HDFC,0.603316,2019-12-02
HDFC,0.622974,2019-12-03
HDFC,0.589066,2019-12-04
HDFC,0.623364,2019-12-05
HDFC,0.502270,2019-12-06
HDFCBANK,0.563070,2019-10-10
HDFCBANK,0.540155,2019-10-11
HDFCBANK,0.550239,2019-10-14
HDFCBANK,0.598373,2019-10-15
HDFCBANK,0.569091,2019-10-16
HDFCBANK,0.538284,2019-10-17
HDFCBANK,0.523248,2019-10-18
HDFCBANK,0.485899,2019-10-22
HDFCBANK,0.485918,2019-10-23
HDFCBANK,0.476684,2019-10-24
HDFCBANK,0.449552,2019-10-25
HDFCBANK,0.522614,2019-10-29
HDFCBANK,0.579496,2019-10-30
HDFCBANK,0.607450,2019-10-31
HDFCBANK,0.545336,2019-11-01
HDFCBANK,0.516938,2019-11-04
HDFCBANK,0.519447,2019-11-05
HDFCBANK,0.581804,2019-11-06
HDFCBANK,0.554092,2019-11-07
HDFCBANK,0.530288,2019-11-08
HDFCBANK,0.580757,2019-11-11
HDFCBANK,0.541979,2019-11-13
HDFCBANK,0.590553,2019-11-14
HDFCBANK,0.599636,2019-11-15
HDFCBANK,0.500939,2019-11-18
HDFCBANK,0.565970,2019-11-19
HDFCBANK,0.511426,2019-11-20
HDFCBANK,0.598803,2019-11-21
HDFCBANK,0.511869,2019-11-22
HDFCBANK,0.518479,2019-11-25
HDFCBANK,0.543442,2019-11-26
HDFCBANK,0.531359,2019-11-27
HDFCBANK,0.528779,2019-11-28
HDFCBANK,0.567408,2019-11-29
HDFCBANK,0.555535,2019-12-02
HDFCBANK,0.507320,2019-12-03
HDFCBANK,0.499708,2019-12-04
HDFCBANK,0.463088,2019-12-05
HDFCBANK,0.499142,2019-12-06
HEROMOTOCO,0.403418,2019-10-10
HEROMOTOCO,0.406237,2019-10-11
HEROMOTOCO,0.411102,2019-10-14
HEROMOTOCO,0.467272,2019-10-15
HEROMOTOCO,0.409025,2019-10-16
HEROMOTOCO,0.388172,2019-10-17
HEROMOTOCO,0.443909,2019-10-18
HEROMOTOCO,0.408863,2019-10-22
HEROMOTOCO,0.519282,2019-10-23
HEROMOTOCO,0.416097,2019-10-24
HEROMOTOCO,0.341058,2019-10-25
HEROMOTOCO,0.370167,2019-10-29
HEROMOTOCO,0.377248,2019-10-30
HEROMOTOCO,0.389937,2019-10-31
HEROMOTOCO,0.316914,2019-11-01
HEROMOTOCO,0.305096,2019-11-04
HEROMOTOCO,0.290841,2019-11-05
HEROMOTOCO,0.298921,2019-11-06
HEROMOTOCO,0.334433,2019-11-07
HEROMOTOCO,0.325969,2019-11-08
HEROMOTOCO,0.308029,2019-11-11
HEROMOTOCO,0.327370,2019-11-13
HEROMOTOCO,0.324822,2019-11-14
HEROMOTOCO,0.337593,2019-11-15
HEROMOTOCO,0.308537,2019-11-18
HEROMOTOCO,0.319936,2019-11-19
HEROMOTOCO,0.316592,2019-11-20
HEROMOTOCO,0.300765,2019-11-21
HEROMOTOCO,0.318389,2019-11-22
HEROMOTOCO,0.325437,2019-11-25
HEROMOTOCO,0.331596,2019-11-26
HEROMOTOCO,0.363885,2019-11-27
HEROMOTOCO,0.325667,2019-11-28
HEROMOTOCO,0.500417,2019-11-29
HEROMOTOCO,0.424928,2019-12-02
HEROMOTOCO,0.412488,2019-12-03
HEROMOTOCO,0.412286,2019-12-04
HEROMOTOCO,0.407298,2019-12-05
HEROMOTOCO,0.405986,2019-12-06
HEXAWARE,0.421487,2019-10-10
HEXAWARE,0.301587,2019-10-11
HEXAWARE,0.327956,2019-10-14
HEXAWARE,0.324742,2019-10-15
HEXAWARE,0.290816,2019-10-16
HEXAWARE,0.296296,2019-10-17
HEXAWARE,0.264550,2019-10-18
HEXAWARE,0.269230,2019-10-22
HEXAWARE,0.282051,2019-10-23
HEXAWARE,0.274760,2019-10-24
HEXAWARE,0.262626,2019-10-25
HEXAWARE,0.316176,2019-10-29
HEXAWARE,0.422924,2019-10-30
HEXAWARE,0.482142,2019-10-31
HEXAWARE,1.169230,2019-11-01
HEXAWARE,1.038461,2019-11-04
HEXAWARE,0.898876,2019-11-05
HEXAWARE,0.811881,2019-11-06
HEXAWARE,0.786407,2019-11-07
HEXAWARE,0.830000,2019-11-08
HEXAWARE,0.768518,2019-11-11
HEXAWARE,0.794642,2019-11-13
HEXAWARE,0.809090,2019-11-14
HEXAWARE,0.842592,2019-11-15
HEXAWARE,0.858490,2019-11-18
HEXAWARE,0.878504,2019-11-19
HEXAWARE,0.816513,2019-11-20
HEXAWARE,0.739495,2019-11-21
HEXAWARE,0.716666,2019-11-22
HEXAWARE,0.700854,2019-11-25
HEXAWARE,0.693069,2019-11-26
HEXAWARE,0.783132,2019-11-27
HEXAWARE,0.906250,2019-11-28
HEXAWARE,0.466666,2019-11-29
HEXAWARE,0.409090,2019-12-02
HEXAWARE,1.638297,2019-12-03
HEXAWARE,1.000000,2019-12-04
HEXAWARE,0.673684,2019-12-05
HEXAWARE,0.587719,2019-12-06
HINDALCO,0.620616,2019-10-10
HINDALCO,0.670640,2019-10-11
HINDALCO,0.650256,2019-10-14
HINDALCO,0.641379,2019-10-15
HINDALCO,0.584092,2019-10-16
HINDALCO,0.605392,2019-10-17
HINDALCO,0.580634,2019-10-18
HINDALCO,0.581424,2019-10-22
HINDALCO,0.550631,2019-10-23
HINDALCO,0.521341,2019-10-24
HINDALCO,0.506936,2019-10-25
HINDALCO,0.569417,2019-10-29
HINDALCO,0.616157,2019-10-30
HINDALCO,0.715890,2019-10-31
HINDALCO,0.778301,2019-11-01
HINDALCO,0.917193,2019-11-04
HINDALCO,0.748390,2019-11-05
HINDALCO,0.810697,2019-11-06
HINDALCO,0.832650,2019-11-07
HINDALCO,0.804182,2019-11-08
HINDALCO,0.743965,2019-11-11
HINDALCO,0.588214,2019-11-13
HINDALCO,0.604506,2019-11-14
HINDALCO,0.573465,2019-11-15
HINDALCO,0.564532,2019-11-18
HINDALCO,0.544132,2019-11-19
HINDALCO,0.481059,2019-11-20
HINDALCO,0.508191,2019-11-21
HINDALCO,0.505459,2019-11-22
HINDALCO,0.660276,2019-11-25
HINDALCO,0.662292,2019-11-26
HINDALCO,0.714225,2019-11-27
HINDALCO,0.774539,2019-11-28
HINDALCO,0.857142,2019-11-29
HINDALCO,0.834929,2019-12-02
HINDALCO,0.789199,2019-12-03
HINDALCO,0.819197,2019-12-04
HINDALCO,0.779448,2019-12-05
HINDALCO,0.701142,2019-12-06
HINDPETRO,0.527385,2019-10-10
HINDPETRO,0.555683,2019-10-11
HINDPETRO,0.523133,2019-10-14
HINDPETRO,0.544780,2019-10-15
HINDPETRO,0.493096,2019-10-16
HINDPETRO,0.512182,2019-10-17
HINDPETRO,0.536518,2019-10-18
HINDPETRO,0.526652,2019-10-22
HINDPETRO,0.517838,2019-10-23
HINDPETRO,0.505679,2019-10-24
HINDPETRO,0.478696,2019-10-25
HINDPETRO,0.455168,2019-10-29
HINDPETRO,0.490172,2019-10-30
HINDPETRO,0.497625,2019-10-31
HINDPETRO,0.436305,2019-11-01
HINDPETRO,0.450116,2019-11-04
HINDPETRO,0.471317,2019-11-05
HINDPETRO,0.462010,2019-11-06
HINDPETRO,0.532867,2019-11-07
HINDPETRO,0.467581,2019-11-08
HINDPETRO,0.503685,2019-11-11
HINDPETRO,0.448494,2019-11-13
HINDPETRO,0.450108,2019-11-14
HINDPETRO,0.425118,2019-11-15
HINDPETRO,0.398342,2019-11-18
HINDPETRO,0.408234,2019-11-19
HINDPETRO,0.457962,2019-11-20
HINDPETRO,0.444287,2019-11-21
HINDPETRO,0.429268,2019-11-22
HINDPETRO,0.447661,2019-11-25
HINDPETRO,0.458307,2019-11-26
HINDPETRO,0.475625,2019-11-27
HINDPETRO,0.536480,2019-11-28
HINDPETRO,0.812500,2019-11-29
HINDPETRO,0.787598,2019-12-02
HINDPETRO,0.789149,2019-12-03
HINDPETRO,0.814004,2019-12-04
HINDPETRO,0.766208,2019-12-05
HINDPETRO,0.730978,2019-12-06
HINDUNILVR,0.674090,2019-10-10
HINDUNILVR,0.741408,2019-10-11
HINDUNILVR,0.937592,2019-10-14
HINDUNILVR,1.102474,2019-10-15
HINDUNILVR,1.342279,2019-10-16
HINDUNILVR,1.461669,2019-10-17
HINDUNILVR,1.471321,2019-10-18
HINDUNILVR,1.540298,2019-10-22
HINDUNILVR,1.632853,2019-10-23
HINDUNILVR,1.595141,2019-10-24
HINDUNILVR,1.563719,2019-10-25
HINDUNILVR,1.597160,2019-10-29
HINDUNILVR,1.616841,2019-10-30
HINDUNILVR,1.696675,2019-10-31
HINDUNILVR,1.405797,2019-11-01
HINDUNILVR,1.178082,2019-11-04
HINDUNILVR,1.316706,2019-11-05
HINDUNILVR,1.239512,2019-11-06
HINDUNILVR,1.025965,2019-11-07
HINDUNILVR,0.612481,2019-11-08
HINDUNILVR,0.593488,2019-11-11
HINDUNILVR,0.619257,2019-11-13
HINDUNILVR,0.580093,2019-11-14
HINDUNILVR,0.532040,2019-11-15
HINDUNILVR,0.609687,2019-11-18
HINDUNILVR,0.622213,2019-11-19
HINDUNILVR,0.536576,2019-11-20
HINDUNILVR,0.555629,2019-11-21
HINDUNILVR,0.542511,2019-11-22
HINDUNILVR,0.617473,2019-11-25
HINDUNILVR,0.647317,2019-11-26
HINDUNILVR,0.721800,2019-11-27
HINDUNILVR,0.728624,2019-11-28
HINDUNILVR,0.460440,2019-11-29
HINDUNILVR,0.449970,2019-12-02
HINDUNILVR,0.428641,2019-12-03
HINDUNILVR,0.419354,2019-12-04
HINDUNILVR,0.368087,2019-12-05
HINDUNILVR,0.372532,2019-12-06
IBULHSGFIN,0.402386,2019-10-10
IBULHSGFIN,0.434363,2019-10-11
IBULHSGFIN,0.411877,2019-10-14
IBULHSGFIN,0.386434,2019-10-15
IBULHSGFIN,0.383493,2019-10-16
IBULHSGFIN,0.467276,2019-10-17
IBULHSGFIN,0.489903,2019-10-18
IBULHSGFIN,0.502652,2019-10-22
IBULHSGFIN,0.485262,2019-10-23
IBULHSGFIN,0.479021,2019-10-24
IBULHSGFIN,0.485192,2019-10-25
IBULHSGFIN,0.473154,2019-10-29
IBULHSGFIN,0.472553,2019-10-30
IBULHSGFIN,0.448151,2019-10-31
IBULHSGFIN,0.664750,2019-11-01
IBULHSGFIN,0.628515,2019-11-04
IBULHSGFIN,0.611639,2019-11-05
IBULHSGFIN,0.549614,2019-11-06
IBULHSGFIN,0.568611,2019-11-07
IBULHSGFIN,0.495257,2019-11-08
IBULHSGFIN,0.467438,2019-11-11
IBULHSGFIN,0.459678,2019-11-13
IBULHSGFIN,0.460636,2019-11-14
IBULHSGFIN,0.469542,2019-11-15
IBULHSGFIN,0.468861,2019-11-18
IBULHSGFIN,0.471494,2019-11-19
IBULHSGFIN,0.494817,2019-11-20
IBULHSGFIN,0.500632,2019-11-21
IBULHSGFIN,0.526343,2019-11-22
IBULHSGFIN,0.641828,2019-11-25
IBULHSGFIN,0.652696,2019-11-26
IBULHSGFIN,0.672543,2019-11-27
IBULHSGFIN,0.779961,2019-11-28
IBULHSGFIN,0.572687,2019-11-29
IBULHSGFIN,0.597513,2019-12-02
IBULHSGFIN,0.583364,2019-12-03
IBULHSGFIN,0.557529,2019-12-04
IBULHSGFIN,0.535492,2019-12-05
IBULHSGFIN,0.526239,2019-12-06
ICICIBANK,0.484880,2019-10-10
ICICIBANK,0.526295,2019-10-11
ICICIBANK,0.554612,2019-10-14
ICICIBANK,0.619641,2019-10-15
ICICIBANK,0.608229,2019-10-16
ICICIBANK,0.666238,2019-10-17
ICICIBANK,0.657459,2019-10-18
ICICIBANK,0.837572,2019-10-22
ICICIBANK,0.853472,2019-10-23
ICICIBANK,0.809700,2019-10-24
ICICIBANK,1.279731,2019-10-25
ICICIBANK,1.575748,2019-10-29
ICICIBANK,1.622542,2019-10-30
ICICIBANK,1.398511,2019-10-31
ICICIBANK,0.668969,2019-11-01
ICICIBANK,0.680058,2019-11-04
ICICIBANK,0.687192,2019-11-05
ICICIBANK,0.783350,2019-11-06
ICICIBANK,0.697177,2019-11-07
ICICIBANK,0.895979,2019-11-08
ICICIBANK,0.982108,2019-11-11
ICICIBANK,0.810886,2019-11-13
ICICIBANK,0.918789,2019-11-14
ICICIBANK,0.862341,2019-11-15
ICICIBANK,0.779253,2019-11-18
ICICIBANK,0.715032,2019-11-19
ICICIBANK,0.679321,2019-11-20
ICICIBANK,0.947861,2019-11-21
ICICIBANK,0.937298,2019-11-22
ICICIBANK,0.723151,2019-11-25
ICICIBANK,0.606936,2019-11-26
ICICIBANK,0.600550,2019-11-27
ICICIBANK,0.903032,2019-11-28
ICICIBANK,0.514620,2019-11-29
ICICIBANK,0.532741,2019-12-02
ICICIBANK,0.511599,2019-12-03
ICICIBANK,0.882799,2019-12-04
ICICIBANK,0.822583,2019-12-05
ICICIBANK,0.762659,2019-12-06
ICICIPRULI,0.626829,2019-10-10
ICICIPRULI,0.648845,2019-10-11
ICICIPRULI,0.720588,2019-10-14
ICICIPRULI,0.719169,2019-10-15
ICICIPRULI,0.734693,2019-10-16
ICICIPRULI,0.757142,2019-10-17
ICICIPRULI,0.832290,2019-10-18
ICICIPRULI,0.843980,2019-10-22
ICICIPRULI,1.099439,2019-10-23
ICICIPRULI,1.090773,2019-10-24
ICICIPRULI,1.010558,2019-10-25
ICICIPRULI,1.159375,2019-10-29
ICICIPRULI,1.122511,2019-10-30
ICICIPRULI,1.126009,2019-10-31
ICICIPRULI,0.508298,2019-11-01
ICICIPRULI,0.489361,2019-11-04
ICICIPRULI,0.471476,2019-11-05
ICICIPRULI,0.452254,2019-11-06
ICICIPRULI,0.438502,2019-11-07
ICICIPRULI,0.532544,2019-11-08
ICICIPRULI,0.599286,2019-11-11
ICICIPRULI,0.641086,2019-11-13
ICICIPRULI,0.644311,2019-11-14
ICICIPRULI,0.687654,2019-11-15
ICICIPRULI,0.648058,2019-11-18
ICICIPRULI,0.551522,2019-11-19
ICICIPRULI,0.521934,2019-11-20
ICICIPRULI,0.473305,2019-11-21
ICICIPRULI,0.480686,2019-11-22
ICICIPRULI,0.457112,2019-11-25
ICICIPRULI,0.449160,2019-11-26
ICICIPRULI,0.434914,2019-11-27
ICICIPRULI,0.449880,2019-11-28
ICICIPRULI,0.439716,2019-11-29
ICICIPRULI,0.447916,2019-12-02
ICICIPRULI,0.452241,2019-12-03
ICICIPRULI,0.367041,2019-12-04
ICICIPRULI,0.427135,2019-12-05
ICICIPRULI,0.468819,2019-12-06
IDEA,0.564398,2019-10-10
IDEA,0.574174,2019-10-11
IDEA,0.556207,2019-10-14
IDEA,0.556487,2019-10-15
IDEA,0.603075,2019-10-16
IDEA,0.607757,2019-10-17
IDEA,0.597652,2019-10-18
IDEA,0.647451,2019-10-22
IDEA,0.594356,2019-10-23
IDEA,0.406995,2019-10-24
IDEA,0.396032,2019-10-25
IDEA,0.407984,2019-10-29
IDEA,0.396245,2019-10-30
IDEA,0.368168,2019-10-31
IDEA,0.619498,2019-11-01
IDEA,0.593989,2019-11-04
IDEA,0.532615,2019-11-05
IDEA,0.491522,2019-11-06
IDEA,0.487212,2019-11-07
IDEA,0.470904,2019-11-08
IDEA,0.477200,2019-11-11
IDEA,0.490239,2019-11-13
IDEA,0.417767,2019-11-14
IDEA,0.485983,2019-11-15
IDEA,0.591510,2019-11-18
IDEA,0.758408,2019-11-19
IDEA,0.855472,2019-11-20
IDEA,0.809105,2019-11-21
IDEA,0.832165,2019-11-22
IDEA,0.840781,2019-11-25
IDEA,0.839308,2019-11-26
IDEA,0.831838,2019-11-27
IDEA,0.815676,2019-11-28
IDEA,0.510373,2019-11-29
IDEA,0.522197,2019-12-02
IDEA,0.509458,2019-12-03
IDEA,0.563075,2019-12-04
IDEA,0.571085,2019-12-05
IDEA,0.575779,2019-12-06
IDFCFIRSTB,0.519911,2019-10-10
IDFCFIRSTB,0.507429,2019-10-11
IDFCFIRSTB,0.500276,2019-10-14
IDFCFIRSTB,0.512174,2019-10-15
IDFCFIRSTB,0.510296,2019-10-16
IDFCFIRSTB,0.563273,2019-10-17
IDFCFIRSTB,0.617733,2019-10-18
IDFCFIRSTB,0.609660,2019-10-22
IDFCFIRSTB,0.602097,2019-10-23
IDFCFIRSTB,0.565191,2019-10-24
IDFCFIRSTB,0.669820,2019-10-25
IDFCFIRSTB,0.738706,2019-10-29
IDFCFIRSTB,0.808951,2019-10-30
IDFCFIRSTB,0.874366,2019-10-31
IDFCFIRSTB,0.723441,2019-11-01
IDFCFIRSTB,0.678681,2019-11-04
IDFCFIRSTB,0.670297,2019-11-05
IDFCFIRSTB,0.715667,2019-11-06
IDFCFIRSTB,0.720817,2019-11-07
IDFCFIRSTB,0.711621,2019-11-08
IDFCFIRSTB,0.698366,2019-11-11
IDFCFIRSTB,0.699006,2019-11-13
IDFCFIRSTB,0.675205,2019-11-14
IDFCFIRSTB,0.657669,2019-11-15
IDFCFIRSTB,0.666513,2019-11-18
IDFCFIRSTB,0.714754,2019-11-19
IDFCFIRSTB,0.742431,2019-11-20
IDFCFIRSTB,0.758604,2019-11-21
IDFCFIRSTB,0.784673,2019-11-22
IDFCFIRSTB,0.785494,2019-11-25
IDFCFIRSTB,0.821786,2019-11-26
IDFCFIRSTB,0.899362,2019-11-27
IDFCFIRSTB,0.979844,2019-11-28
IDFCFIRSTB,0.715897,2019-11-29
IDFCFIRSTB,0.668631,2019-12-02
IDFCFIRSTB,0.612171,2019-12-03
IDFCFIRSTB,0.585851,2019-12-04
IDFCFIRSTB,0.566127,2019-12-05
IDFCFIRSTB,0.532605,2019-12-06
IGL,0.515492,2019-10-10
IGL,0.562352,2019-10-11
IGL,0.681341,2019-10-14
IGL,0.719008,2019-10-15
IGL,0.669491,2019-10-16
IGL,0.651612,2019-10-17
IGL,0.697516,2019-10-18
IGL,0.686498,2019-10-22
IGL,0.718987,2019-10-23
IGL,0.744186,2019-10-24
IGL,0.722365,2019-10-25
IGL,0.608040,2019-10-29
IGL,0.641509,2019-10-30
IGL,0.725146,2019-10-31
IGL,0.330543,2019-11-01
IGL,0.406844,2019-11-04
IGL,0.389830,2019-11-05
IGL,0.415282,2019-11-06
IGL,0.466480,2019-11-07
IGL,0.711940,2019-11-08
IGL,0.849624,2019-11-11
IGL,0.810370,2019-11-13
IGL,0.845921,2019-11-14
IGL,0.841867,2019-11-15
IGL,0.824508,2019-11-18
IGL,0.818325,2019-11-19
IGL,0.805510,2019-11-20
IGL,0.693083,2019-11-21
IGL,0.607764,2019-11-22
IGL,0.634005,2019-11-25
IGL,0.635514,2019-11-26
IGL,0.678244,2019-11-27
IGL,0.729957,2019-11-28
IGL,0.578125,2019-11-29
IGL,0.572016,2019-12-02
IGL,0.521875,2019-12-03
IGL,0.542553,2019-12-04
IGL,0.837155,2019-12-05
IGL,0.831983,2019-12-06
INDIGO,0.887815,2019-10-10
INDIGO,0.911680,2019-10-11
INDIGO,0.996423,2019-10-14
INDIGO,1.062362,2019-10-15
INDIGO,1.118681,2019-10-16
INDIGO,1.222996,2019-10-17
INDIGO,1.042865,2019-10-18
INDIGO,0.913865,2019-10-22
INDIGO,0.968766,2019-10-23
INDIGO,1.119575,2019-10-24
INDIGO,0.510925,2019-10-25
INDIGO,0.487781,2019-10-29
INDIGO,0.511340,2019-10-30
INDIGO,0.467227,2019-10-31
INDIGO,0.603716,2019-11-01
INDIGO,0.562615,2019-11-04
INDIGO,0.564877,2019-11-05
INDIGO,0.554769,2019-11-06
INDIGO,0.516467,2019-11-07
INDIGO,0.560517,2019-11-08
INDIGO,0.551011,2019-11-11
INDIGO,0.543848,2019-11-13
INDIGO,0.541449,2019-11-14
INDIGO,0.494392,2019-11-15
INDIGO,0.498755,2019-11-18
INDIGO,0.510101,2019-11-19
INDIGO,0.492477,2019-11-20
INDIGO,0.439391,2019-11-21
INDIGO,0.420905,2019-11-22
INDIGO,0.462570,2019-11-25
INDIGO,0.461579,2019-11-26
INDIGO,0.500000,2019-11-27
INDIGO,0.556850,2019-11-28
INDIGO,0.719068,2019-11-29
INDIGO,0.724916,2019-12-02
INDIGO,0.653805,2019-12-03
INDIGO,0.637065,2019-12-04
INDIGO,0.514644,2019-12-05
INDIGO,0.470198,2019-12-06
INDUSINDBK,0.563038,2019-10-10
INDUSINDBK,0.510739,2019-10-11
INDUSINDBK,0.550767,2019-10-14
INDUSINDBK,0.562494,2019-10-15
INDUSINDBK,0.570515,2019-10-16
INDUSINDBK,0.657966,2019-10-17
INDUSINDBK,0.626416,2019-10-18
INDUSINDBK,0.632728,2019-10-22
INDUSINDBK,0.606389,2019-10-23
INDUSINDBK,0.544107,2019-10-24
INDUSINDBK,0.521353,2019-10-25
INDUSINDBK,0.561693,2019-10-29
INDUSINDBK,0.618389,2019-10-30
INDUSINDBK,0.705435,2019-10-31
INDUSINDBK,0.772540,2019-11-01
INDUSINDBK,0.642361,2019-11-04
INDUSINDBK,0.564997,2019-11-05
INDUSINDBK,0.623366,2019-11-06
INDUSINDBK,0.777742,2019-11-07
INDUSINDBK,1.027067,2019-11-08
INDUSINDBK,1.061529,2019-11-11
INDUSINDBK,0.968822,2019-11-13
INDUSINDBK,0.823776,2019-11-14
INDUSINDBK,0.723880,2019-11-15
INDUSINDBK,0.764512,2019-11-18
INDUSINDBK,0.826938,2019-11-19
INDUSINDBK,1.225941,2019-11-20
INDUSINDBK,1.107512,2019-11-21
INDUSINDBK,1.077115,2019-11-22
INDUSINDBK,1.234830,2019-11-25
INDUSINDBK,1.302395,2019-11-26
INDUSINDBK,1.230178,2019-11-27
INDUSINDBK,1.197160,2019-11-28
INDUSINDBK,0.764230,2019-11-29
INDUSINDBK,0.842000,2019-12-02
INDUSINDBK,0.813634,2019-12-03
INDUSINDBK,0.789437,2019-12-04
INDUSINDBK,0.701482,2019-12-05
INDUSINDBK,0.590420,2019-12-06
INFRATEL,0.813333,2019-10-10
INFRATEL,0.721518,2019-10-11
INFRATEL,0.716535,2019-10-14
INFRATEL,0.730337,2019-10-15
INFRATEL,0.869731,2019-10-16
INFRATEL,0.832142,2019-10-17
INFRATEL,0.834677,2019-10-18
INFRATEL,0.792307,2019-10-22
INFRATEL,1.015267,2019-10-23
INFRATEL,0.806142,2019-10-24
INFRATEL,0.591515,2019-10-25
INFRATEL,0.531935,2019-10-29
INFRATEL,0.540833,2019-10-30
INFRATEL,0.532208,2019-10-31
INFRATEL,0.563200,2019-11-01
INFRATEL,0.626506,2019-11-04
INFRATEL,0.681318,2019-11-05
INFRATEL,0.710191,2019-11-06
INFRATEL,0.767479,2019-11-07
INFRATEL,0.756060,2019-11-08
INFRATEL,0.751543,2019-11-11
INFRATEL,0.771103,2019-11-13
INFRATEL,0.748865,2019-11-14
INFRATEL,0.991176,2019-11-15
INFRATEL,0.991366,2019-11-18
INFRATEL,1.098863,2019-11-19
INFRATEL,0.970464,2019-11-20
INFRATEL,0.937500,2019-11-21
INFRATEL,0.844129,2019-11-22
INFRATEL,0.890541,2019-11-25
INFRATEL,0.768143,2019-11-26
INFRATEL,0.694471,2019-11-27
INFRATEL,1.012793,2019-11-28
INFRATEL,0.734251,2019-11-29
INFRATEL,0.697882,2019-12-02
INFRATEL,0.477441,2019-12-03
INFRATEL,0.476973,2019-12-04
INFRATEL,0.458440,2019-12-05
INFRATEL,0.501352,2019-12-06
INFY,1.018504,2019-10-10
INFY,1.124122,2019-10-11
INFY,0.688094,2019-10-14
INFY,0.494798,2019-10-15
INFY,0.472639,2019-10-16
INFY,0.452296,2019-10-17
INFY,0.464221,2019-10-18
INFY,0.433175,2019-10-22
INFY,0.438791,2019-10-23
INFY,0.441786,2019-10-24
INFY,0.437407,2019-10-25
INFY,0.478678,2019-10-29
INFY,0.502243,2019-10-30
INFY,0.574831,2019-10-31
INFY,0.601357,2019-11-01
INFY,0.569899,2019-11-04
INFY,0.522213,2019-11-05
INFY,0.572054,2019-11-06
INFY,0.587191,2019-11-07
INFY,0.576777,2019-11-08
INFY,0.567052,2019-11-11
INFY,0.566456,2019-11-13
INFY,0.558174,2019-11-14
INFY,0.566284,2019-11-15
INFY,0.553179,2019-11-18
INFY,0.540277,2019-11-19
INFY,0.531230,2019-11-20
INFY,0.579163,2019-11-21
INFY,0.490369,2019-11-22
INFY,0.472309,2019-11-25
INFY,0.464747,2019-11-26
INFY,0.492730,2019-11-27
INFY,0.514547,2019-11-28
INFY,0.547178,2019-11-29
INFY,0.505981,2019-12-02
INFY,0.471185,2019-12-03
INFY,0.478461,2019-12-04
INFY,0.469163,2019-12-05
INFY,0.466580,2019-12-06
IOC,0.566777,2019-10-10
IOC,0.548368,2019-10-11
IOC,0.536664,2019-10-14
IOC,0.542494,2019-10-15
IOC,0.478500,2019-10-16
IOC,0.525944,2019-10-17
IOC,0.469341,2019-10-18
IOC,0.458165,2019-10-22
IOC,0.451224,2019-10-23
IOC,0.456315,2019-10-24
IOC,0.431167,2019-10-25
IOC,0.467695,2019-10-29
IOC,0.468655,2019-10-30
IOC,0.621326,2019-10-31
IOC,0.652254,2019-11-01
IOC,0.512126,2019-11-04
IOC,0.473263,2019-11-05
IOC,0.433038,2019-11-06
IOC,0.443483,2019-11-07
IOC,0.427599,2019-11-08
IOC,0.413548,2019-11-11
IOC,0.410054,2019-11-13
IOC,0.406396,2019-11-14
IOC,0.376003,2019-11-15
IOC,0.374313,2019-11-18
IOC,0.373315,2019-11-19
IOC,0.372040,2019-11-20
IOC,0.355880,2019-11-21
IOC,0.389043,2019-11-22
IOC,0.384423,2019-11-25
